SAL_FROM,SAL_END,SAL_AMOUNT,EMP_ID
2/7/1983,2/6/1984,7240,84052
2/8/1982,2/6/1983,7030,84052
2/7/1981,2/7/1982,6830,84052
2/7/1980,2/6/1981,6500,84052
2/8/1979,2/7/1980,6190,84052
1/6/2014,  ,80960,83683
1/5/2013,1/5/2014,77100,83683
1/5/2012,1/4/2013,70090,83683
1/6/2011,1/5/2012,66750,83683
1/7/2010,1/5/2011,61810,83683
1/6/2009,1/6/2010,57230,83683
1/6/2008,1/5/2009,55560,83683
1/7/2007,1/6/2008,53940,83683
1/8/2006,1/6/2007,49040,83683
1/7/2005,1/7/2006,47610,83683
1/7/2004,1/6/2005,46220,83683
1/8/2003,1/7/2004,44870,83683
1/9/2002,1/7/2003,43560,83683
1/8/2001,1/8/2002,39600,83683
1/8/2000,1/7/2001,37710,83683
1/9/1999,1/8/2000,36610,83683
1/10/1998,1/8/1999,33900,83683
1/9/1997,1/9/1998,32910,83683
1/9/1996,1/8/1997,31950,83683
1/10/1995,1/9/1996,31020,83683
1/11/1994,1/9/1995,30120,83683
1/10/1993,1/10/1994,29240,83683
1/10/1992,1/9/1993,28390,83683
1/11/1991,1/10/1992,27560,83683
1/12/1990,1/10/1991,26760,83683
1/11/1989,1/11/1990,24780,83683
1/11/1988,1/10/1989,24060,83683
1/12/1987,1/11/1988,23360,83683
1/13/1986,1/11/1987,22250,83683
1/12/1985,1/12/1986,21190,83683
1/12/1984,1/11/1985,20570,83683
1/13/1983,1/12/1984,19590,83683
1/14/1982,1/12/1983,18140,83683
1/13/1981,1/13/1982,17280,83683
1/13/1980,1/12/1981,16460,83683
1/14/1979,1/13/1980,15680,83683
12/18/2013,  ,47000,84042
12/17/2012,12/17/2013,45630,84042
12/17/2011,12/16/2012,42250,84042
12/18/2010,12/17/2011,41020,84042
12/19/2009,12/17/2010,37980,84042
12/18/2008,12/18/2009,34530,84042
12/18/2007,12/17/2008,31970,84042
12/19/2006,12/18/2007,30450,84042
12/20/2005,12/18/2006,29560,84042
12/19/2004,12/19/2005,28700,84042
12/19/2003,12/18/2004,27330,84042
6/7/2013,  ,61000,83509
6/6/2012,6/6/2013,58100,83509
6/6/2011,6/5/2012,56410,83509
6/7/2010,6/6/2011,53720,83509
6/8/2009,6/6/2010,52160,83509
6/7/2008,6/7/2009,50640,83509
6/7/2007,6/6/2008,46890,83509
6/8/2006,6/7/2007,45520,83509
6/9/2005,6/7/2006,43350,83509
6/8/2004,6/8/2005,41290,83509
6/8/2003,6/7/2004,40090,83509
7/17/2013,  ,85360,83746
7/16/2012,7/16/2013,81300,83746
7/16/2011,7/15/2012,77430,83746
7/17/2010,7/16/2011,73740,83746
7/18/2009,7/16/2010,70230,83746
7/17/2008,7/17/2009,68180,83746
7/17/2007,7/16/2008,64930,83746
7/18/2006,7/17/2007,63040,83746
7/19/2005,7/17/2006,60040,83746
7/18/2004,7/18/2005,58290,83746
7/18/2003,7/17/2004,56590,83746
7/19/2002,7/18/2003,54940,83746
7/20/2001,7/18/2002,53340,83746
6/3/2013,  ,40500,83759
6/2/2012,6/2/2013,39320,83759
6/2/2011,6/1/2012,35750,83759
6/3/2010,6/2/2011,34050,83759
6/4/2009,6/2/2010,32430,83759
6/3/2008,6/3/2009,31490,83759
6/3/2007,6/2/2008,30570,83759
6/4/2006,6/3/2007,29110,83759
6/5/2005,6/3/2006,28260,83759
6/4/2004,6/4/2005,26170,83759
6/4/2003,6/3/2004,25410,83759
6/5/2002,6/4/2003,24670,83759
6/6/2001,6/4/2002,23950,83759
6/5/2000,6/5/2001,22810,83759
6/5/1999,6/4/2000,22150,83759
6/6/1998,6/5/1999,21100,83759
6/7/1997,6/5/1998,20490,83759
6/6/1996,6/6/1997,19890,83759
6/6/1995,6/5/1996,19310,83759
6/7/1994,6/6/1995,18390,83759
6/8/1993,6/6/1994,17030,83759
6/7/1992,6/7/1993,16530,83759
6/7/1991,6/6/1992,16050,83759
6/8/1990,6/7/1991,15580,83759
6/9/1989,6/7/1990,14840,83759
6/8/1988,6/8/1989,14410,83759
6/8/1987,6/7/1988,13720,83759
6/9/1986,6/8/1987,13320,83759
6/10/1985,6/8/1986,12930,83759
12/26/2013,  ,34750,84001
12/25/2012,12/25/2013,32180,84001
12/25/2011,12/24/2012,30650,84001
12/26/2010,12/25/2011,29190,84001
12/27/2009,12/25/2010,28340,84001
12/26/2008,12/26/2009,26990,84001
12/26/2007,12/25/2008,26200,84001
12/27/2006,12/26/2007,24950,84001
12/28/2005,12/26/2006,23760,84001
12/27/2004,12/27/2005,23070,84001
12/27/2003,12/26/2004,21970,84001
12/28/2002,12/27/2003,20920,84001
12/29/2001,12/27/2002,19920,84001
12/28/2000,12/28/2001,19340,84001
12/28/1999,12/27/2000,18780,84001
12/29/1998,12/28/1999,17890,84001
10/16/2013,  ,41500,84052
10/15/2012,10/15/2013,39520,84052
10/15/2011,10/14/2012,36590,84052
10/16/2010,10/15/2011,35520,84052
10/17/2009,10/15/2010,33830,84052
10/16/2008,10/16/2009,32840,84052
10/16/2007,10/15/2008,31880,84052
10/17/2006,10/16/2007,29520,84052
10/18/2005,10/16/2006,28660,84052
10/17/2004,10/17/2005,27300,84052
10/17/2003,10/16/2004,26000,84052
10/18/2002,10/17/2003,25240,84052
10/19/2001,10/17/2002,23370,84052
10/18/2000,10/18/2001,22260,84052
10/18/1999,10/17/2000,21200,84052
10/19/1998,10/18/1999,20190,84052
10/20/1997,10/18/1998,19600,84052
10/19/1996,10/19/1997,18670,84052
10/19/1995,10/18/1996,18130,84052
10/20/1994,10/19/1995,16790,84052
10/21/1993,10/19/1994,16300,84052
10/20/1992,10/20/1993,15520,84052
10/20/1991,10/19/1992,14780,84052
10/21/1990,10/20/1991,14350,84052
10/22/1989,10/20/1990,13930,84052
10/21/1988,10/21/1989,13520,84052
10/21/1987,10/20/1988,13130,84052
10/22/1986,10/21/1987,12500,84052
10/23/1985,10/21/1986,12140,84052
10/22/1984,10/22/1985,11790,84052
10/22/1983,10/21/1984,11230,84052
6/5/2013,  ,51000,84001
4/25/2013,  ,48150,83683
4/24/2012,4/24/2013,44580,83683
4/24/2011,4/23/2012,42460,83683
4/25/2010,4/24/2011,41220,83683
4/26/2009,4/24/2010,40020,83683
4/25/2008,4/25/2009,38850,83683
4/25/2007,4/24/2008,37000,83683
4/26/2006,4/25/2007,34260,83683
4/27/2005,4/25/2006,33260,83683
4/26/2004,4/26/2005,31680,83683
4/26/2003,4/25/2004,30170,83683
4/27/2002,4/26/2003,29290,83683
4/28/2001,4/26/2002,27900,83683
4/27/2000,4/27/2001,26570,83683
4/27/1999,4/26/2000,25800,83683
4/28/1998,4/27/1999,24570,83683
4/29/1997,4/27/1998,23400,83683
4/28/1996,4/28/1997,22720,83683
4/28/1995,4/27/1996,22060,83683
4/29/1994,4/28/1995,21010,83683
4/30/1993,4/28/1994,20400,83683
4/29/1992,4/29/1993,18890,83683
4/29/1991,4/28/1992,18340,83683
4/30/1990,4/29/1991,17810,83683
5/1/1989,4/29/1990,17290,83683
4/30/1988,4/30/1989,16790,83683
4/30/1987,4/29/1988,16300,83683
5/1/1986,4/30/1987,15830,83683
5/2/1985,4/30/1986,15370,83683
5/1/1984,5/1/1985,14640,83683
5/1/1983,4/30/1984,13940,83683
5/2/1982,5/1/1983,13530,83683
5/3/1981,5/1/1982,13140,83683
5/26/2013,  ,25750,84001
3/9/2013,  ,25750,83759
3/8/2012,3/8/2013,23840,83759
3/8/2011,3/7/2012,22700,83759
3/9/2010,3/8/2011,22040,83759
3/10/2009,3/8/2010,21400,83759
3/9/2008,3/9/2009,20780,83759
3/9/2007,3/8/2008,20170,83759
3/10/2006,3/9/2007,19580,83759
3/11/2005,3/9/2006,18130,83759
3/10/2004,3/10/2005,17270,83759
3/10/2003,3/9/2004,16770,83759
3/11/2002,3/10/2003,16280,83759
3/12/2001,3/10/2002,15810,83759
3/11/2000,3/11/2001,15060,83759
3/11/1999,3/10/2000,14340,83759
3/12/1998,3/11/1999,13920,83759
3/13/1997,3/11/1998,12890,83759
3/12/1996,3/12/1997,12510,83759
3/12/1995,3/11/1996,11910,83759
3/13/1994,3/12/1995,11030,83759
3/14/1993,3/12/1994,10500,83759
3/13/1992,3/13/1993,9720,83759
3/13/1991,3/12/1992,9260,83759
3/14/1990,3/13/1991,8420,83759
3/15/1989,3/13/1990,8170,83759
3/14/1988,3/14/1989,7780,83759
3/14/1987,3/13/1988,7550,83759
2/18/2013,  ,39750,84042
2/18/2012,2/17/2013,38590,84042
2/19/2011,2/18/2012,36750,84042
2/20/2010,2/18/2011,33410,84042
2/19/2009,2/19/2010,32440,84042
2/19/2008,2/18/2009,30900,84042
2/20/2007,2/19/2008,30000,84042
2/21/2006,2/19/2007,28570,84042
2/20/2005,2/20/2006,27740,84042
2/20/2004,2/19/2005,25690,84042
2/21/2003,2/20/2004,24940,84042
2/22/2002,2/20/2003,24210,84042
2/21/2001,2/21/2002,23060,84042
2/21/2000,2/20/2001,21350,84042
2/22/1999,2/21/2000,19410,84042
2/23/1998,2/21/1999,18840,84042
2/22/1997,2/22/1998,17940,84042
2/22/1996,2/21/1997,16310,84042
2/23/1995,2/22/1996,15530,84042
2/24/1994,2/22/1995,14790,84042
2/23/1993,2/23/1994,14360,84042
2/23/1992,2/22/1993,13940,84042
2/24/1991,2/23/1992,13530,84042
2/25/1990,2/23/1991,13140,84042
2/24/1989,2/24/1990,11950,84042
2/24/1988,2/23/1989,11380,84042
2/25/1987,2/24/1988,10840,84042
2/26/1986,2/24/1987,10320,84042
2/25/1985,2/25/1986,10020,84042
2/25/1984,2/24/1985,9280,84042
2/26/1983,2/25/1984,8440,84042
2/27/1982,2/25/1983,7670,84042
2/26/1981,2/26/1982,7300,84042
6/6/2013,  ,38500,84001
6/5/2012,6/5/2013,37380,84001
6/5/2011,6/4/2012,36290,84001
6/6/2010,6/5/2011,35230,84001
6/7/2009,6/5/2010,33550,84001
6/6/2008,6/6/2009,32570,84001
6/6/2007,6/5/2008,31620,84001
6/7/2006,6/6/2007,30700,84001
6/8/2005,6/6/2006,29240,84001
6/7/2004,6/7/2005,28390,84001
6/7/2003,6/6/2004,27560,84001
6/8/2002,6/7/2003,26250,84001
6/9/2001,6/7/2002,25490,84001
6/8/2000,6/8/2001,23170,84001
6/8/1999,6/7/2000,22500,84001
6/9/1998,6/8/1999,21430,84001
6/10/1997,6/8/1998,20810,84001
6/9/1996,6/9/1997,20200,84001
6/9/1995,6/8/1996,19240,84001
6/10/1994,6/9/1995,18320,84001
3/15/2013,  ,81450,83683
3/14/2012,3/14/2013,77570,83683
3/14/2011,3/13/2012,75310,83683
3/15/2010,3/14/2011,73120,83683
3/16/2009,3/14/2010,70990,83683
3/15/2008,3/15/2009,67610,83683
3/15/2007,3/14/2008,65640,83683
3/16/2006,3/15/2007,62510,83683
3/17/2005,3/15/2006,59530,83683
3/16/2004,3/16/2005,57800,83683
3/16/2003,3/15/2004,55050,83683
3/17/2002,3/16/2003,52430,83683
3/18/2001,3/16/2002,50900,83683
3/17/2000,3/17/2001,49420,83683
3/17/1999,3/16/2000,47070,83683
3/18/1998,3/17/1999,44830,83683
3/19/1997,3/17/1998,42700,83683
3/18/1996,3/18/1997,41460,83683
3/18/1995,3/17/1996,40250,83683
3/19/1994,3/18/1995,38330,83683
3/20/1993,3/18/1994,36500,83683
3/19/1992,3/19/1993,35440,83683
3/19/1991,3/18/1992,34410,83683
3/20/1990,3/19/1991,33410,83683
3/21/1989,3/19/1990,32440,83683
6/10/2013,  ,34500,84001
6/9/2012,6/9/2013,32860,84001
6/9/2011,6/8/2012,30430,84001
6/10/2010,6/9/2011,29540,84001
6/11/2009,6/9/2010,28130,84001
6/10/2008,6/10/2009,26790,84001
6/10/2007,6/9/2008,26010,84001
6/11/2006,6/10/2007,24770,84001
6/12/2005,6/10/2006,23590,84001
6/11/2004,6/11/2005,22900,84001
6/11/2003,6/10/2004,22230,84001
6/12/2002,6/11/2003,20580,84001
6/13/2001,6/11/2002,19060,84001
6/12/2000,6/12/2001,18150,84001
6/12/1999,6/11/2000,17620,84001
6/13/1998,6/12/1999,16780,84001
6/14/1997,6/12/1998,16290,84001
6/13/1996,6/13/1997,15820,84001
6/13/1995,6/12/1996,14380,84001
6/14/1994,6/13/1995,13700,84001
6/15/1993,6/13/1994,13300,84001
6/14/1992,6/14/1993,12910,84001
6/14/1991,6/13/1992,12530,84001
6/15/1990,6/14/1991,11930,84001
6/16/1989,6/14/1990,11580,84001
6/15/1988,6/15/1989,10720,84001
8/1/2013,  ,42400,84042
7/31/2012,7/31/2013,41170,84042
7/31/2011,7/30/2012,39970,84042
8/1/2010,7/31/2011,38070,84042
8/2/2009,7/31/2010,36960,84042
8/1/2008,8/1/2009,35880,84042
8/1/2007,7/31/2008,34170,84042
8/2/2006,8/1/2007,33170,84042
8/3/2005,8/1/2006,31590,84042
8/12/2013,  ,59340,83683
8/11/2012,8/11/2013,53950,83683
8/11/2011,8/10/2012,52380,83683
8/12/2010,8/11/2011,50850,83683
2/8/2012,2/7/2013,68350,84042
2/9/2011,2/8/2012,66360,84042
2/10/2010,2/8/2011,60330,84042
2/9/2009,2/9/2010,57460,84042
2/9/2008,2/8/2009,52240,84042
2/10/2007,2/9/2008,50720,84042
2/11/2006,2/9/2007,49240,84042
2/10/2005,2/10/2006,45590,84042
2/10/2004,2/9/2005,44260,84042
2/11/2003,2/10/2004,42970,84042
2/12/2002,2/10/2003,41720,84042
2/8/2013,  ,70400,84042
3/10/2013,  ,28250,84052
3/9/2012,3/9/2013,25680,84052
3/9/2011,3/8/2012,24460,84052
3/10/2010,3/9/2011,23300,84052
3/11/2009,3/9/2010,22190,84052
3/10/2008,3/10/2009,21540,84052
3/10/2007,3/9/2008,20510,84052
3/11/2006,3/10/2007,19530,84052
3/12/2005,3/10/2006,18960,84052
3/11/2004,3/11/2005,18410,84052
3/11/2003,3/10/2004,16740,84052
3/12/2002,3/11/2003,15940,84052
3/13/2001,3/11/2002,14490,84052
3/12/2000,3/12/2001,13800,84052
3/12/1999,3/11/2000,13140,84052
3/13/1998,3/12/1999,12510,84052
3/14/1997,3/12/1998,11910,84052
3/13/1996,3/13/1997,11340,84052
3/13/1995,3/12/1996,10800,84052
3/14/1994,3/13/1995,10290,84052
11/14/2013,  ,78690,83746
11/13/2012,11/13/2013,72860,83746
11/13/2011,11/12/2012,67460,83746
11/14/2010,11/13/2011,65500,83746
11/15/2009,11/13/2010,63590,83746
11/14/2008,11/14/2009,58880,83746
11/14/2007,11/13/2008,57170,83746
11/15/2006,11/14/2007,55500,83746
11/16/2005,11/14/2006,52860,83746
11/15/2004,11/15/2005,51320,83746
11/15/2003,11/14/2004,49830,83746
11/16/2002,11/15/2003,47460,83746
11/17/2001,11/15/2002,43940,83746
11/16/2000,11/16/2001,41850,83746
11/16/1999,11/15/2000,40630,83746
11/17/1998,11/16/1999,36940,83746
8/5/2013,  ,67950,84583
8/4/2012,8/4/2013,65970,84583
8/4/2011,8/3/2012,64050,84583
8/5/2010,8/4/2011,62180,84583
8/6/2009,8/4/2010,59220,84583
8/5/2008,8/5/2009,57500,84583
8/5/2007,8/4/2008,55830,84583
8/6/2006,8/5/2007,50750,84583
8/7/2005,8/5/2006,49270,84583
8/6/2004,8/6/2005,47830,84583
1/20/2014,  ,73140,83683
1/19/2013,1/19/2014,69660,83683
1/19/2012,1/18/2013,67630,83683
1/20/2011,1/19/2012,65660,83683
1/21/2010,1/19/2011,62530,83683
1/20/2009,1/20/2010,60710,83683
1/20/2008,1/19/2009,56210,83683
1/21/2007,1/20/2008,53530,83683
1/22/2006,1/20/2007,51970,83683
1/21/2005,1/21/2006,50460,83683
1/21/2004,1/20/2005,48990,83683
1/22/2003,1/21/2004,44540,83683
1/23/2002,1/21/2003,43240,83683
1/22/2001,1/22/2002,40040,83683
1/22/2000,1/21/2001,38870,83683
1/23/1999,1/22/2000,37740,83683
1/24/1998,1/22/1999,35940,83683
1/23/1997,1/23/1998,33280,83683
1/23/1996,1/22/1997,32310,83683
1/24/1995,1/23/1996,31370,83683
1/25/1994,1/23/1995,30460,83683
1/24/1993,1/24/1994,29010,83683
1/24/1992,1/23/1993,26860,83683
1/25/1991,1/24/1992,26080,83683
1/26/1990,1/24/1991,25320,83683
1/25/1989,1/25/1990,24110,83683
1/25/1988,1/24/1989,23410,83683
1/26/1987,1/25/1988,22300,83683
1/27/1986,1/25/1987,21650,83683
1/26/1985,1/26/1986,21020,83683
1/26/1984,1/25/1985,20020,83683
1/27/1983,1/26/1984,18200,83683
1/28/1982,1/26/1983,17670,83683
1/27/1981,1/27/1982,16360,83683
1/27/1980,1/26/1981,15880,83683
1/28/1979,1/27/1980,15120,83683
1/29/1978,1/27/1979,14000,83683
10/18/2013,  ,83700,83683
10/17/2012,10/17/2013,79710,83683
10/17/2011,10/16/2012,77390,83683
4/6/2013,  ,61650,83683
4/5/2012,4/5/2013,59850,83683
4/5/2011,4/4/2012,58110,83683
4/6/2010,4/5/2011,55340,83683
4/7/2009,4/5/2010,53730,83683
4/6/2008,4/6/2009,51170,83683
4/6/2007,4/5/2008,49680,83683
4/7/2006,4/6/2007,47310,83683
4/8/2005,4/6/2006,43810,83683
4/7/2004,4/7/2005,42530,83683
4/7/2003,4/6/2004,41290,83683
4/8/2002,4/7/2003,40090,83683
4/9/2001,4/7/2002,38920,83683
4/8/2000,4/8/2001,37070,83683
4/8/1999,4/7/2000,35990,83683
4/9/1998,4/8/1999,34940,83683
4/10/1997,4/8/1998,33280,83683
4/9/1996,4/9/1997,32310,83683
4/9/1995,4/8/1996,30770,83683
4/10/1994,4/9/1995,27970,83683
4/11/1993,4/9/1994,27160,83683
4/10/1992,4/10/1993,25870,83683
4/10/1991,4/9/1992,25120,83683
4/11/1990,4/10/1991,24390,83683
4/12/1989,4/10/1990,23230,83683
4/11/1988,4/11/1989,22120,83683
4/11/1987,4/10/1988,21480,83683
4/12/1986,4/11/1987,19890,83683
4/13/1985,4/11/1986,18420,83683
4/12/1984,4/12/1985,17880,83683
4/12/1983,4/11/1984,16560,83683
4/13/1982,4/12/1983,16080,83683
2/12/2013,  ,106640,84583
3/6/2013,  ,76950,84583
3/8/2000,3/8/2001,46280,84583
3/8/1999,3/7/2000,44930,84583
3/9/1998,3/8/1999,41600,84583
3/10/1997,3/8/1998,38520,84583
3/9/1996,3/9/1997,35670,84583
3/9/1995,3/8/1996,34630,84583
3/10/1994,3/9/1995,33620,84583
3/11/1993,3/9/1994,31130,84583
3/10/1992,3/10/1993,29650,84583
3/10/1991,3/9/1992,28240,84583
3/11/1990,3/10/1991,26150,84583
3/12/1989,3/10/1990,24210,84583
3/11/1988,3/11/1989,23500,84583
3/11/1987,3/10/1988,22820,84583
3/12/1986,3/11/1987,22160,84583
3/13/1985,3/11/1986,21510,84583
3/5/2012,3/5/2013,71250,84583
3/5/2011,3/4/2012,67860,84583
3/6/2010,3/5/2011,65880,84583
3/7/2009,3/5/2010,63960,84583
3/6/2008,3/6/2009,62100,84583
3/6/2007,3/5/2008,60290,84583
3/7/2006,3/6/2007,57420,84583
3/8/2005,3/6/2006,55750,84583
3/7/2004,3/7/2005,54130,84583
3/7/2003,3/6/2004,51550,84583
3/8/2002,3/7/2003,50050,84583
3/9/2001,3/7/2002,48590,84583
12/19/2013,  ,154800,84583
12/18/2012,12/18/2013,150290,84583
12/18/2011,12/17/2012,143130,84583
12/19/2010,12/18/2011,136310,84583
12/20/2009,12/18/2010,126210,84583
12/19/2008,12/19/2009,116860,84583
12/19/2007,12/18/2008,111300,84583
12/20/2006,12/19/2007,108060,84583
12/21/2005,12/19/2006,102910,84583
12/20/2004,12/20/2005,93550,84583
12/20/2003,12/19/2004,85050,84583
12/21/2002,12/20/2003,77320,84583
12/22/2001,12/20/2002,73640,84583
12/21/2000,12/21/2001,71500,84583
12/21/1999,12/20/2000,69420,84583
12/22/1998,12/21/1999,67400,84583
12/23/1997,12/21/1998,65440,84583
12/22/1996,12/22/1997,62320,84583
12/22/1995,12/21/1996,60500,84583
12/23/1994,12/22/1995,58740,84583
12/24/1993,12/22/1994,53400,84583
12/23/1992,12/23/1993,49440,84583
12/29/2013,  ,66000,83746
12/28/2012,12/28/2013,64080,83746
12/28/2011,12/27/2012,62210,83746
7/26/2013,  ,39900,84583
7/25/2012,7/25/2013,36270,84583
7/25/2011,7/24/2012,35210,84583
9/10/2013,  ,107250,84583
9/9/2012,9/9/2013,102140,84583
9/9/2011,9/8/2012,99170,84583
9/10/2010,9/9/2011,94450,84583
9/11/2009,9/9/2010,91700,84583
9/10/2008,9/10/2009,89030,84583
9/10/2007,9/9/2008,82440,84583
9/11/2006,9/10/2007,80040,84583
9/12/2005,9/10/2006,76230,84583
9/11/2004,9/11/2005,72600,84583
9/11/2003,9/10/2004,70490,84583
6/27/2013,  ,39500,83759
6/26/2012,6/26/2013,38350,83759
6/26/2011,6/25/2012,35510,83759
6/27/2010,6/26/2011,33820,83759
6/28/2009,6/26/2010,32210,83759
6/27/2008,6/27/2009,30680,83759
6/27/2007,6/26/2008,29790,83759
6/28/2006,6/27/2007,28370,83759
6/29/2005,6/27/2006,27540,83759
6/28/2004,6/28/2005,26230,83759
6/28/2003,6/27/2004,25470,83759
6/29/2002,6/28/2003,24730,83759
6/30/2001,6/28/2002,24010,83759
6/29/2000,6/29/2001,23310,83759
6/29/1999,6/28/2000,22630,83759
10/3/2013,  ,31920,84001
10/2/2012,10/2/2013,30400,84001
10/2/2011,10/1/2012,28950,84001
10/3/2010,10/2/2011,27570,84001
10/4/2009,10/2/2010,26260,84001
10/3/2008,10/3/2009,25010,84001
10/3/2007,10/2/2008,24280,84001
10/4/2006,10/3/2007,22480,84001
10/5/2005,10/3/2006,21830,84001
10/4/2004,10/4/2005,20790,84001
10/4/2003,10/3/2004,20180,84001
10/5/2002,10/4/2003,19220,84001
10/6/2001,10/4/2002,18660,84001
10/5/2000,10/5/2001,18120,84001
10/5/1999,10/4/2000,17590,84001
10/6/1998,10/5/1999,17080,84001
10/7/1997,10/5/1998,16580,84001
10/6/1996,10/6/1997,16100,84001
10/6/1995,10/5/1996,15630,84001
10/7/1994,10/6/1995,14890,84001
10/8/1993,10/6/1994,14180,84001
10/7/1992,10/7/1993,12890,84001
10/7/1991,10/6/1992,11940,84001
8/19/2012,8/19/2013,45950,83759
8/20/2013,  ,48250,83759
4/17/2013,  ,31250,84042
4/16/2012,4/16/2013,30340,84042
4/18/2012,4/18/2013,82170,83683
4/18/2011,4/17/2012,79780,83683
4/19/2010,4/18/2011,75980,83683
4/20/2009,4/18/2010,72360,83683
4/19/2008,4/19/2009,70250,83683
4/19/2007,4/18/2008,68200,83683
4/20/2006,4/19/2007,64950,83683
4/21/2005,4/19/2006,63060,83683
4/20/2004,4/20/2005,61220,83683
4/20/2003,4/19/2004,58300,83683
4/21/2002,4/20/2003,56600,83683
4/22/2001,4/20/2002,53900,83683
4/21/2000,4/21/2001,52330,83683
4/21/1999,4/20/2000,49840,83683
4/22/1998,4/21/1999,48390,83683
4/23/1997,4/21/1998,46980,83683
4/22/1996,4/22/1997,44740,83683
4/19/2013,  ,84640,83683
5/13/2013,  ,44700,84001
5/12/2012,5/12/2013,42570,84001
5/12/2011,5/11/2012,40540,84001
5/13/2010,5/12/2011,38610,84001
5/14/2009,5/12/2010,35750,84001
5/13/2008,5/13/2009,34710,84001
5/13/2007,5/12/2008,33700,84001
5/14/2006,5/13/2007,32100,84001
5/15/2005,5/13/2006,31170,84001
5/14/2004,5/14/2005,29690,84001
5/14/2003,5/13/2004,28280,84001
5/15/2002,5/14/2003,27460,84001
5/16/2001,5/14/2002,26660,84001
5/15/2000,5/15/2001,25390,84001
5/15/1999,5/14/2000,24650,84001
5/16/1998,5/15/1999,23930,84001
5/17/1997,5/15/1998,22160,84001
5/16/1996,5/16/1997,21100,84001
5/16/1995,5/15/1996,20490,84001
5/17/1994,5/16/1995,19890,84001
5/18/1993,5/16/1994,19310,84001
5/17/1992,5/17/1993,17880,84001
5/17/1991,5/16/1992,17360,84001
5/18/1990,5/17/1991,15780,84001
5/19/1989,5/17/1990,15320,84001
5/18/1988,5/18/1989,14190,84001
5/18/1987,5/17/1988,13140,84001
5/19/1986,5/18/1987,12760,84001
5/20/1985,5/18/1986,12390,84001
5/19/1984,5/19/1985,12030,84001
5/19/1983,5/18/1984,10940,84001
3/13/2013,  ,58200,84042
3/12/2012,3/12/2013,53890,84042
3/12/2011,3/11/2012,49900,84042
3/13/2010,3/12/2011,47520,84042
3/14/2009,3/12/2010,44000,84042
3/13/2008,3/13/2009,42720,84042
3/13/2007,3/12/2008,41480,84042
3/14/2006,3/13/2007,40270,84042
3/15/2005,3/13/2006,39100,84042
3/14/2004,3/14/2005,37240,84042
3/14/2003,3/13/2004,36160,84042
3/15/2002,3/14/2003,35110,84042
3/16/2001,3/14/2002,34090,84042
3/15/2000,3/15/2001,33100,84042
3/15/1999,3/14/2000,31520,84042
9/25/2013,  ,54450,83683
9/24/2012,9/24/2013,52860,83683
9/24/2011,9/23/2012,50340,83683
9/25/2010,9/24/2011,47940,83683
9/26/2009,9/24/2010,45660,83683
9/25/2008,9/25/2009,44330,83683
12/18/2012,12/18/2013,27380,84042
12/18/2011,12/17/2012,26580,84042
12/19/2010,12/18/2011,25310,84042
12/20/2009,12/18/2010,24570,84042
12/19/2008,12/19/2009,22750,84042
12/19/2007,12/18/2008,21670,84042
12/20/2006,12/19/2007,20060,84042
12/21/2005,12/19/2006,19480,84042
12/20/2004,12/20/2005,18550,84042
12/20/2003,12/19/2004,18010,84042
12/21/2002,12/20/2003,17490,84042
12/22/2001,12/20/2002,16980,84042
12/21/2000,12/21/2001,16170,84042
12/19/2013,  ,28750,84042
2/26/2013,  ,58800,84042
2/26/2012,2/25/2013,56000,84042
2/27/2011,2/26/2012,54370,84042
2/28/2010,2/26/2011,51780,84042
2/27/2009,2/27/2010,49310,84042
2/27/2008,2/26/2009,46960,84042
2/28/2007,2/27/2008,45590,84042
2/28/2006,2/27/2007,42210,84042
2/28/2005,2/28/2006,40980,84042
2/28/2004,2/27/2005,39790,84042
3/1/2003,2/28/2004,36840,84042
3/1/2002,2/28/2003,35090,84042
3/2/2001,2/28/2002,33420,84042
3/1/2000,3/1/2001,32450,84042
3/1/1999,2/28/2000,30900,84042
3/2/1998,3/1/1999,28610,84042
3/3/1997,3/1/1998,27780,84042
3/2/1996,3/2/1997,26460,84042
3/2/1995,3/1/1996,25200,84042
